pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
2aac8,0,5,400,12.5,2,0,3
11d6b8,0,5,12,416.667,4,0,1
e1940,3,5,6,833.333,0,4,1
63412,0,5,7,714.286,4,0,1
ebb76,0,5,17,294.118,4,0,1
f1074,0,5,2493,2.00562,4,0,1
26838,0,5,25,200,4,0,1
db9de,0,5,5,1000,1,0,4
1c6f2,0,5,50,100,4,0,1
1c75a,0,5,28,178.571,4,0,1
108376,0,5,17,294.118,4,0,1
22050,0,5,36,138.889,4,0,1
a37fc,0,5,213,23.4742,2,0,3
219d0,0,5,25,200,4,0,1
2b404,0,5,200,25,4,0,1
21f60,0,5,24,208.333,4,0,1
1c786,0,5,20,250,4,0,1
dbdfe,0,4,6,666.667,2,0,2
f4836,0,4,8,500,1,0,3
283e6,0,4,311,12.8617,3,0,1
f5474,0,4,7,571.429,3,0,1
f5466,0,4,9,444.444,3,0,1
f545c,0,4,11,363.636,3,0,1
f544e,0,4,12,333.333,3,0,1
f53f0,0,4,12,333.333,0,0,4
f53ea,0,4,9,444.444,3,0,1
f53de,0,4,15,266.667,3,0,1
2b712,0,4,406,9.85222,3,0,1
2b308,0,4,101,39.604,3,0,1
268f4,0,4,204,19.6078,3,0,1
633fe,0,4,12,333.333,3,0,1
41daa,0,4,17,235.294,1,0,3
4376c,0,4,3000,1.33333,3,0,1
211b4,0,4,71,56.338,3,0,1
ec158,0,4,13,307.692,2,0,2
ec148,0,4,13,307.692,3,0,1
5106e,0,4,11,363.636,1,0,3
51452,0,4,11,363.636,1,0,3
f11da,0,4,15,266.667,3,0,1
1b0c8,0,4,2854,1.40154,0,0,4
519da,0,4,11,363.636,1,0,3
f17c2,0,4,31,129.032,3,0,1
51e36,0,4,11,363.636,1,0,3
437da,0,4,300,13.3333,0,0,4
526b6,0,4,11,363.636,1,0,3
11d6be,0,4,14,285.714,3,0,1
54296,0,4,26,153.846,1,0,3
54278,0,4,36,111.111,1,0,3
54048,0,4,26,153.846,1,0,3
54024,0,4,36,111.111,1,0,3
53bd6,0,4,26,153.846,1,0,3
53bb8,0,4,36,111.111,1,0,3
52a9a,0,4,11,363.636,1,0,3
534f2,0,4,11,363.636,1,0,3
53096,0,4,11,363.636,1,0,3
f1468,0,4,36,111.111,3,0,1
3cd16,0,4,1248,3.20513,3,0,1
f37b0,0,4,335,11.9403,1,0,3
4a8f2,0,4,623,6.42055,1,0,3
f37a6,0,4,338,11.8343,2,0,2
ee246,0,4,39,102.564,3,0,1
3bf70,0,4,440,9.09091,3,0,1
10cf64,0,4,7,571.429,2,0,2
2183c,0,4,6,666.667,3,0,1
ea8dc,0,4,12,333.333,3,0,1
4afda,0,4,623,6.42055,1,0,3
ef856,0,4,127,31.4961,1,0,3
a4180,0,4,105,38.0952,3,0,1
3cf8c,0,4,1248,3.20513,2,0,2
3cf94,0,4,1248,3.20513,2,0,2
1c97e,0,4,16,250,3,0,1
3cfd6,0,4,1246,3.21027,2,0,2
3d072,0,4,792,5.05051,2,0,2
21d50,0,4,16,250,3,0,1
1ca20,0,4,6,666.667,3,0,1
21c26,0,4,24,166.667,3,0,1
ed07c,0,4,10,400,3,0,1
2af4c,0,3,209,14.3541,2,0,1
ebc64,5,3,6,500,0,2,1
1c7b4,0,3,32,93.75,2,0,1
f3b08,0,3,117,25.641,1,0,2
1c1d8,0,3,127,23.622,2,0,1
2b044,0,3,204,14.7059,2,0,1
2afa0,0,3,209,14.3541,2,0,1
28c10,0,3,840,3.57143,2,0,1
dcb3c,0,3,6,500,0,0,3
103af8,0,3,5,600,0,0,3
f11a8,0,3,15,200,0,0,3
2aad4,0,3,100,30,2,0,1
f0446,0,3,4,750,2,0,1
106180,0,3,49,61.2245,2,0,1
2686a,0,3,8,375,2,0,1
e687c,0,3,3,1000,2,0,1
2446e,0,3,102,29.4118,2,0,1
24420,0,3,102,29.4118,2,0,1
e9b58,0,3,4,750,2,0,1
f440c,0,3,80,37.5,0,0,3
23e0a,0,3,7,428.571,2,0,1
ea63e,0,3,1248,2.40385,2,0,1
e3c6a,0,3,3,1000,1,0,2
f4826,0,3,6,500,2,0,1
1834a,0,3,4,750,1,0,2
f3738,0,3,25,120,1,0,2
f25fe,0,3,820,3.65854,2,0,1
217a8,3,3,8,375,0,2,1
eb6a0,0,3,6,500,2,0,1
1a6d8,0,3,9,333.333,2,0,1
278ec,0,3,102,29.4118,2,0,1
eb6ca,0,3,6,500,2,0,1
f193a,0,3,5,600,2,0,1
1b070,0,3,391,7.67263,2,0,1
f4c4a,0,3,7,428.571,2,0,1
ebae8,0,3,6,500,0,0,3
1b0d6,0,3,738,4.06504,2,0,1
26b2a,0,3,8,375,2,0,1
f53e2,0,3,12,250,1,0,2
1b154,0,3,10,300,2,0,1
f17bc,0,3,32,93.75,2,0,1
f1754,0,3,2458,1.2205,2,0,1
1b636,0,3,3,1000,2,0,1
f15d8,0,3,5,600,2,0,1
1bf80,0,3,4,750,1,0,2
278d6,5,3,102,29.4118,0,2,1
d90ce,0,3,5,600,2,0,1
10d02e,3,3,8,375,0,2,1
109206,0,3,7,428.571,1,0,2
3467c,5,3,405,7.40741,0,2,1
10ceb6,5,3,7,428.571,0,2,1
dba0e,0,3,3,1000,0,0,3
63912,0,3,12,250,2,0,1
4d7ce,0,3,48,62.5,2,0,1
638da,0,3,256,11.7188,1,0,2
10ce84,0,3,7,428.571,2,0,1
4b06a,0,3,396,7.57576,1,0,2
32c2e,0,3,3,1000,2,0,1
32cee,0,3,3,1000,2,0,1
4a984,0,3,396,7.57576,1,0,2
6340a,0,3,11,272.727,2,0,1
ca770,0,3,5,600,1,0,2
63422,0,3,3,1000,2,0,1
3cfe4,0,3,1246,2.4077,2,0,1
d90ca,0,3,10,300,0,0,3
10d3e6,0,3,6,500,0,0,3
11d6ce,0,3,4,750,2,0,1
10d12c,5,3,8,375,0,2,1
a41b8,0,3,103,29.1262,2,0,1
a49c8,0,3,205,14.6341,2,0,1
d8e0e,0,3,182,16.4835,2,0,1
a417a,0,3,105,28.5714,1,0,2
10945c,0,2,3,666.667,0,0,2
1bf1a,0,2,4,500,1,0,1
f11ea,0,2,2,1000,1,0,1
f47d2,0,2,6,333.333,1,0,1
e3ce0,0,2,2,1000,0,0,2
e3dbc,0,2,3,666.667,0,0,2
44a32,0,2,118,16.9492,1,0,1
e5450,0,2,2,1000,0,0,2
44230,5,2,209,9.56938,0,0,2
1eae4,0,2,4,500,1,0,1
ebb8a,0,2,17,117.647,1,0,1
f417e,0,2,411,4.86618,0,0,2
ebcd4,0,2,12,166.667,1,0,1
11345e,0,2,2,1000,0,0,2
dbd90,0,2,2,1000,0,0,2
63416,0,2,6,333.333,1,0,1
6341c,0,2,4,500,1,0,1
f3d22,0,2,4,500,1,0,1
1c22c,0,2,2,1000,1,0,1
3116c,0,2,3,666.667,1,0,1
ebc68,0,2,6,333.333,0,0,2
268ce,0,2,102,19.6078,1,0,1
1c0a6,0,2,11,181.818,1,0,1
31eb4,0,2,2,1000,1,0,1
1091ee,0,2,6,333.333,1,0,1
32028,5,2,103,19.4175,0,1,1
3208a,5,2,3,666.667,0,1,1
e3b8e,0,2,8,250,1,0,1
f13ba,0,2,2493,0.802246,1,0,1
11d5a4,0,2,14,142.857,0,0,2
e20a6,0,2,14,142.857,0,0,2
f11e2,0,2,8,250,1,0,1
f147a,0,2,7,285.714,1,0,1
e1ff2,0,2,4,500,0,0,2
1bf32,0,2,3,666.667,0,0,2
d4844,0,2,2,1000,1,0,1
1bf20,0,2,3,666.667,0,0,2
e3bca,0,2,6,333.333,0,0,2
26c32,0,2,5,400,1,0,1
f37c4,0,2,323,6.19195,0,0,2
6392a,0,2,4,500,1,0,1
18fd0,0,2,99,20.202,1,0,1
21812,0,2,6,333.333,0,0,2
e9c5a,0,2,4,500,1,0,1
10cf74,0,2,7,285.714,0,0,2
eb0c0,0,2,3,666.667,0,0,2
23e3c,0,2,2,1000,1,0,1
19116,0,2,100,20,1,0,1
23d80,0,2,2,1000,1,0,1
23d7c,0,2,2,1000,1,0,1
eae00,3,2,2,1000,0,0,2
638b8,0,2,128,15.625,0,0,2
3bf36,0,2,2,1000,0,0,2
ea668,0,2,1250,1.6,1,0,1
3bf3a,0,2,2,1000,0,0,2
eade6,0,2,5,400,1,0,1
10d164,0,2,8,250,1,0,1
a4224,5,2,2,1000,0,0,2
a4194,0,2,103,19.4175,0,0,2
a4190,0,2,103,19.4175,0,0,2
eac76,5,2,3,666.667,0,0,2
10d490,5,2,6,333.333,0,1,1
f3bda,0,2,4,500,0,0,2
ebaf2,0,2,6,333.333,0,0,2
63434,0,2,4,500,1,0,1
25646,0,2,2,1000,1,0,1
6343e,0,2,3,666.667,1,0,1
25588,0,2,3,666.667,1,0,1
f3c5e,0,2,10,200,1,0,1
43f48,0,2,205,9.7561,0,0,2
ebae4,3,2,6,333.333,0,0,2
e673c,0,2,28,71.4286,1,0,1
6346e,0,2,2,1000,1,0,1
1f036,0,2,102,19.6078,1,0,1
33018,0,2,3,666.667,1,0,1
eba92,0,2,6,333.333,0,0,2
1a9b8,0,2,3,666.667,1,0,1
1a944,0,2,2,1000,1,0,1
33a32,0,2,2,1000,0,0,2
eb7ec,0,2,3,666.667,0,0,2
eb7ca,0,2,3,666.667,0,0,2
eb7a0,0,2,3,666.667,0,0,2
ca61c,0,2,56,35.7143,1,0,1
112e12,0,2,4,500,1,0,1
112e10,5,2,4,500,0,0,2
1c8cc,0,2,16,125,0,0,2
4d08e,0,2,148,13.5135,0,0,2
e18b2,0,2,9,222.222,1,0,1
1c8fe,0,2,81,24.6914,0,0,2
dbc6c,0,2,2,1000,0,0,2
2b40c,0,2,100,20,1,0,1
dbc1e,0,2,2,1000,0,0,2
f0caa,0,2,3,666.667,1,0,1
102ea8,0,2,4,500,1,0,1
1d7e6,0,2,3,666.667,1,0,1
278e0,5,2,102,19.6078,0,0,2
1063f6,0,2,28,71.4286,1,0,1
f0e2a,0,2,3,666.667,0,0,2
2b302,0,2,101,19.802,1,0,1
1c8d8,0,2,16,125,1,0,1
2abc6,5,2,2,1000,0,1,1
2792c,5,2,102,19.6078,0,1,1
1cfe0,0,2,102,19.6078,1,0,1
db67a,0,2,2,1000,1,0,1
4f67e,0,2,116,17.2414,0,0,2
1d8e6,0,2,5,400,1,0,1
4bf84,0,2,158,12.6582,0,0,2
e14dc,0,2,6,333.333,0,0,2
1cb58,0,2,4,500,1,0,1
dc154,0,2,2,1000,1,0,1
4f88a,0,2,1536,1.30208,0,0,2
2869a,0,2,507,3.94477,0,0,2
1d3be,0,2,12,166.667,0,0,2
2c9c6,0,2,102,19.6078,0,0,2
d908a,0,2,16,125,0,0,2
1ca9e,0,2,37,54.0541,0,0,2
2bd0c,4,2,819,2.442,0,2,0
ee186,5,2,2,1000,0,1,1
41f2c,0,1,2,500,0,0,1
eb5c8,0,1,3,333.333,0,0,1
eb624,0,1,3,333.333,0,0,1
eb63e,0,1,3,333.333,0,0,1
1cf72,0,1,408,2.45098,0,0,1
eb664,0,1,3,333.333,0,0,1
4387c,0,1,200,5,0,0,1
21416,0,1,4,250,0,0,1
42f88,0,1,100,10,0,0,1
1cfda,0,1,408,2.45098,0,0,1
4384c,0,1,200,5,0,0,1
435da,0,1,100,10,0,0,1
43634,0,1,100,10,0,0,1
eb5b6,0,1,3,333.333,0,0,1
eb592,0,1,3,333.333,0,0,1
20b0c,5,1,1,1000,0,0,1
43646,0,1,100,10,0,0,1
20a5c,5,1,1,1000,0,0,1
638ae,0,1,128,7.8125,0,0,1
ebab0,0,1,6,166.667,0,0,1
1d3aa,0,1,1,1000,0,0,1
1f748,0,1,3,333.333,0,0,1
1f77e,5,1,3,333.333,0,0,1
1f78a,0,1,3,333.333,0,0,1
43cb0,0,1,100,10,0,0,1
eba06,0,1,2,500,0,0,1
4aa34,5,1,1,1000,0,0,1
eb9f8,3,1,2,500,0,0,1
eb9c4,0,1,2,500,0,0,1
1d350,0,1,1,1000,0,0,1
21160,0,1,71,14.0845,0,0,1
eb9a6,0,1,2,500,0,0,1
eb8c2,0,1,4,250,0,0,1
eb884,0,1,4,250,0,0,1
1d320,0,1,1,1000,0,0,1
ef604,0,1,7,142.857,0,0,1
20ace,5,1,1,1000,0,0,1
eb28e,0,1,2,500,0,0,1
20b10,0,1,1,1000,0,0,1
20b5c,0,1,1,1000,0,0,1
20e64,0,1,3,333.333,0,0,1
ef7dc,0,1,1,1000,0,0,1
4b9e8,0,1,1,1000,0,0,1
ead6e,0,1,3,333.333,0,0,1
ef93a,0,1,1,1000,0,0,1
1cde2,0,1,1,1000,0,0,1
eae02,0,1,3,333.333,0,0,1
4d07a,0,1,418,2.39234,0,0,1
21ba8,0,1,20,50,0,0,1
21bec,0,1,24,41.6667,0,0,1
4d0b4,0,1,418,2.39234,0,0,1
f032e,0,1,815,1.22699,0,0,1
f0336,0,1,4,250,0,0,1
3e558,0,1,4,250,0,0,1
3d946,0,1,1,1000,0,0,1
f03de,0,1,4,250,0,0,1
a34b2,0,1,212,4.71698,0,0,1
1ce84,0,1,102,9.80392,0,0,1
21c56,0,1,20,50,0,0,1
eacee,0,1,3,333.333,0,0,1
f03fa,0,1,4,250,0,0,1
21c9e,0,1,16,62.5,0,0,1
a37c6,0,1,213,4.69484,0,0,1
21d92,0,1,16,62.5,0,0,1
21da0,0,1,16,62.5,0,0,1
eac7e,0,1,3,333.333,0,0,1
1ca94,0,1,38,26.3158,0,0,1
f042c,0,1,4,250,0,0,1
21eba,0,1,36,27.7778,0,0,1
dbd50,0,1,2,500,0,0,1
ea96e,5,1,1,1000,0,0,1
eb146,0,1,1,1000,0,0,1
1cf60,0,1,1632,0.612745,0,0,1
4149c,0,1,100,10,0,0,1
eb2f2,0,1,2,500,0,0,1
eb2aa,0,1,2,500,0,0,1
217d2,0,1,2,500,0,0,1
217da,0,1,1,1000,0,0,1
1f018,5,1,102,9.80392,0,0,1
4d100,0,1,313,3.19489,0,0,1
41488,0,1,100,10,0,0,1
eb1b8,0,1,1,1000,0,0,1
eb186,0,1,1,1000,0,0,1
eb14e,0,1,1,1000,0,0,1
2197a,0,1,729,1.37174,0,0,1
83838,5,1,5,200,0,0,1
4cf34,4,1,3265,0.306279,0,1,0
41476,0,1,100,10,0,0,1
41050,3,1,100,10,0,0,1
4d0e8,3,1,313,3.19489,0,0,1
1cebc,0,1,101,9.90099,0,0,1
83e4e,5,1,4,250,0,0,1
eb032,0,1,2,500,0,0,1
1ceb6,0,1,102,9.80392,0,0,1
eae3a,0,1,3,333.333,0,0,1
21a40,0,1,408,2.45098,0,0,1
3f93a,0,1,1,1000,0,0,1
21b1a,0,1,16,62.5,0,0,1
4f6fc,0,1,32,31.25,0,0,1
1e8b0,0,1,1,1000,0,0,1
52e4c,0,1,1,1000,0,0,1
1e8e4,5,1,1,1000,0,0,1
1e8ec,0,1,1,1000,0,0,1
1e900,0,1,1,1000,0,0,1
1e926,5,1,1,1000,0,0,1
1e94a,5,1,1,1000,0,0,1
1e51a,5,1,1,1000,0,0,1
1e952,0,1,1,1000,0,0,1
ebd8c,3,1,1248,0.801282,0,0,1
532a8,0,1,1,1000,0,0,1
1e982,5,1,1,1000,0,0,1
1e98a,0,1,1,1000,0,0,1
ebbee,0,1,4,250,0,0,1
1e8a8,5,1,1,1000,0,0,1
1e9ba,5,1,1,1000,0,0,1
1d9a8,0,1,5,200,0,0,1
538c6,0,1,1,1000,0,0,1
ec1aa,0,1,3,333.333,0,0,1
ec1b4,0,1,3,333.333,0,0,1
1e9c2,0,1,1,1000,0,0,1
ebbea,5,1,4,250,0,0,1
1d982,0,1,1,1000,0,0,1
ec1c0,0,1,3,333.333,0,0,1
1e9f2,5,1,1,1000,0,0,1
ec212,0,1,8,125,0,0,1
1d92e,0,1,5,200,0,0,1
1e9fa,0,1,1,1000,0,0,1
1e6d6,0,1,1,1000,0,0,1
1e640,0,1,1,1000,0,0,1
1e676,0,1,1,1000,0,0,1
474fe,0,1,1,1000,0,0,1
50bac,0,1,25,40,0,0,1
ebcde,0,1,12,83.3333,0,0,1
50e2c,0,1,1,1000,0,0,1
5122c,0,1,1,1000,0,0,1
51790,0,1,1,1000,0,0,1
1e612,5,1,1,1000,0,0,1
ebcd8,0,1,11,90.9091,0,0,1
1e60a,5,1,1,1000,0,0,1
1e5de,5,1,1,1000,0,0,1
1e6c4,5,1,1,1000,0,0,1
1e6d0,0,1,1,1000,0,0,1
1ea24,5,1,1,1000,0,0,1
1e5ba,5,1,1,1000,0,0,1
4f7da,0,1,32,31.25,0,0,1
51bec,0,1,1,1000,0,0,1
1e824,5,1,1,1000,0,0,1
52474,0,1,1,1000,0,0,1
1e594,5,1,1,1000,0,0,1
1e842,5,1,1,1000,0,0,1
1e860,5,1,1,1000,0,0,1
1e87e,5,1,1,1000,0,0,1
1e56e,5,1,1,1000,0,0,1
52874,0,1,1,1000,0,0,1
1e54c,5,1,1,1000,0,0,1
1e520,0,1,1,1000,0,0,1
1d772,0,1,1,1000,0,0,1
1eb04,5,1,1,1000,0,0,1
1eb2a,5,1,1,1000,0,0,1
4f4c8,0,1,9,111.111,0,0,1
ed096,0,1,6,166.667,0,0,1
4f456,0,1,9,111.111,0,0,1
4f43a,0,1,9,111.111,0,0,1
1eb50,5,1,1,1000,0,0,1
ebb7c,0,1,3,333.333,0,0,1
1d810,0,1,3,333.333,0,0,1
1d7f2,0,1,3,333.333,0,0,1
ed0d6,0,1,4,250,0,0,1
1d79a,0,1,1,1000,0,0,1
1eef8,0,1,1,1000,0,0,1
4a890,0,1,1,1000,0,0,1
63288,0,1,1,1000,0,0,1
ee0dc,0,1,2,500,0,0,1
1d6fc,0,1,1,1000,0,0,1
1d6f0,0,1,1,1000,0,0,1
63444,0,1,2,500,0,0,1
43f4c,0,1,1,1000,0,0,1
ee11e,0,1,2,500,0,0,1
1e61a,0,1,1,1000,0,0,1
1f030,5,1,102,9.80392,0,0,1
4aa28,5,1,1,1000,0,0,1
63458,0,1,2,500,0,0,1
ee1b4,0,1,2,500,0,0,1
1d3b0,0,1,12,83.3333,0,0,1
1f046,0,1,102,9.80392,0,0,1
1eaa4,5,1,4,250,0,0,1
1ea5a,5,1,1,1000,0,0,1
ebbc0,0,1,4,250,0,0,1
1d8f2,0,1,5,200,0,0,1
ec9e2,0,1,3,333.333,0,0,1
1ea6c,5,1,4,250,0,0,1
1ea74,5,1,4,250,0,0,1
53afe,0,1,1,1000,0,0,1
ebbaa,0,1,4,250,0,0,1
1ea84,5,1,4,250,0,0,1
53f4c,0,1,1,1000,0,0,1
1ea8c,5,1,4,250,0,0,1
541be,0,1,1,1000,0,0,1
1ea9c,5,1,4,250,0,0,1
1f11c,0,1,102,9.80392,0,0,1
1eab4,5,1,4,250,0,0,1
ec9ea,0,1,3,333.333,0,0,1
1eabc,5,1,4,250,0,0,1
1d88a,0,1,3,333.333,0,0,1
ecbfc,0,1,4,250,0,0,1
4424e,0,1,209,4.78469,0,0,1
1eacc,5,1,4,250,0,0,1
1ead4,5,1,4,250,0,0,1
1ead6,0,1,4,250,0,0,1
1eae2,5,1,4,250,0,0,1
1d862,0,1,1,1000,0,0,1
440ec,5,1,101,9.90099,0,0,1
ecc14,0,1,4,250,0,0,1
e1e36,0,1,2,500,0,0,1
27356,0,1,18,55.5556,0,0,1
e1dea,0,1,2,500,0,0,1
3028a,5,1,102,9.80392,0,0,1
3029e,0,1,102,9.80392,0,0,1
e1e02,0,1,2,500,0,0,1
303b8,0,1,1558,0.641849,0,0,1
2721a,0,1,8,125,0,0,1
e1e1e,0,1,2,500,0,0,1
e1aea,0,1,6,166.667,0,0,1
e1f42,0,1,2,500,0,0,1
d904e,0,1,6,166.667,0,0,1
26c42,0,1,5,200,0,0,1
d9010,0,1,6,166.667,0,0,1
30958,0,1,100,10,0,0,1
d8e28,0,1,1,1000,0,0,1
d8e1a,0,1,181,5.52486,0,0,1
e203c,0,1,4,250,0,0,1
278fc,0,1,102,9.80392,0,0,1
e15a6,0,1,9,111.111,0,0,1
e15f8,0,1,5,200,0,0,1
e165a,0,1,5,200,0,0,1
e167e,0,1,5,200,0,0,1
e16aa,0,1,5,200,0,0,1
27942,5,1,102,9.80392,0,0,1
e1742,0,1,9,111.111,0,0,1
e1770,0,1,6,166.667,0,0,1
e2046,0,1,4,250,0,0,1
